project,file,line,resultStatus,durationMs,category,symptom,title,error
"chromium-authenticated","tests/ui-quality-visual-contracts.spec.ts","73","failed","5822","admin/editor/authenticated UI","admin row not reachable","ui-quality-visual-contracts.spec.ts › VA-211 and VA-212 admin table columns and search field keep aligned readable controls","Error: expect(locator).toBeVisible() failed Locator: getByRole('textbox', { name: 'Search blog titles' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('textbox', { name: 'Search blog titles' }) 77 | const row = page.getByTestId('admin-blog-row').first() 78 | const cells = row.getByRole('cell') > 79 | await expect(search).toBeVisible() | ^ 80 | await expect(row).toBeVisible() 81 | 82 | await expect.poll(async () => ( at /work/tests/ui-quality-visual-contracts.spec.ts:79:24"
"chromium-authenticated","tests/ui-quality-visual-metrics.spec.ts","85","failed","5796","admin/editor/authenticated UI","6s timeout","ui-quality-visual-metrics.spec.ts › VA-202, VA-210, VA-211, and VA-212 admin navigation and tables keep readable alignment and touch-friendly rows","Error: expect(locator).toBeVisible() failed Locator: locator('aside nav').first().getByRole('link', { name: 'Dashboard' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for locator('aside nav').first().getByRole('link', { name: 'Dashboard' }) 88 | const nav = page.locator('aside nav').first() 89 | const navButton = nav.getByRole('link', { name: 'Dashboard' }) > 90 | await expect(navButton).toBeVisible() | ^ 91 | const navMetrics = await navButton.evaluate((element) => { 92 | const rect = element.getBoundingClientRect() 93 | return { height: rect.height, display: getComputedStyle(element).display } at /work/tests/ui-quality-visual-metrics.spec.ts:90:27"
"chromium-authenticated","tests/ui-quality-visual-metrics.spec.ts","107","failed","5811","admin/editor/authenticated UI","6s timeout","ui-quality-visual-metrics.spec.ts › VA-221 and VA-223 admin editors keep distinct field surfaces and a prominent save button","Error: expect(locator).toBeVisible() failed Locator: locator('.space-y-4.rounded-2xl.border').first() Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for locator('.space-y-4.rounded-2xl.border').first() 110 | const editorShell = page.locator('.space-y-4.rounded-2xl.border').first() 111 | const saveButton = page.getByRole('button', { name: /Create Post|Update Post/i }) > 112 | await expect(editorShell).toBeVisible() | ^ 113 | await expect(saveButton).toBeVisible() 114 | 115 | const [editorBorder, saveBackground] = await Promise.all([ at /work/tests/ui-quality-visual-metrics.spec.ts:112:29"
"chromium-authenticated","tests/ui-quality-visual-metrics.spec.ts","124","timedOut","32042","admin/editor/authenticated UI","32s timeout","ui-quality-visual-metrics.spec.ts › VA-231, VA-232, and VA-404 admin delete dialog uses overlay, elevation, and entry animation tokens","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('button', { name: 'Delete' }).first() 124 | test('VA-231, VA-232, and VA-404 admin delete dialog uses overlay, elevation, and entry animation tokens', async ({ page }) => { 125 | await page.goto('/admin/blog') > 126 | await page.getByRole('button', { name: 'Delete' }).first().click() | ^ 127 | 128 | const overlay = page.locator('[data-slot=""dialog-overlay""]').first() 129 | const content = page.locator('[data-slot=""dialog-content""]').first() at /work/tests/ui-quality-visual-metrics.spec.ts:126:62"
"chromium-authenticated","tests/ui-quality-z-index.spec.ts","21","failed","5814","admin/editor/authenticated UI","admin row not reachable","ui-quality-z-index.spec.ts › VA-033 dialogs render above dropdown layering","Error: expect(locator).toBeEnabled() failed Locator: getByTestId('admin-blog-row').first().getByRole('button', { name: /^Delete post:/ }) Expected: enabled Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeEnabled"" with timeout 5000ms - waiting for getByTestId('admin-blog-row').first().getByRole('button', { name: /^Delete post:/ }) 22 | await page.goto('/admin/blog') 23 | const deleteButton = page.getByTestId('admin-blog-row').first().getByRole('button', { name: /^Delete post:/ }) > 24 | await expect(deleteButton).toBeEnabled() | ^ 25 | await deleteButton.click() 26 | 27 | const dialog = page.locator('[data-slot=""dialog-content""]').first() at /work/tests/ui-quality-z-index.spec.ts:24:30"
"chromium-authenticated","tests/work-green-video-thumbnail.spec.ts","6","timedOut","32116","works video/admin media","editor title field not reachable","work-green-video-thumbnail.spec.ts › uploaded green-only mp4 generates and persists an automatic thumbnail","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 8 | 9 | await page.goto('/admin/works/new') > 10 | await page.getByLabel('Title').fill(title) | ^ 11 | await page.getByLabel('Category').fill('video') 12 | await page.locator('.tiptap.ProseMirror').first().fill('Green-only video thumbnail verification') 13 | at /work/tests/work-green-video-thumbnail.spec.ts:10:34"
"chromium-authenticated","tests/work-green-video-thumbnail.spec.ts","31","timedOut","32069","works video/admin media","editor title field not reachable","work-green-video-thumbnail.spec.ts › uploaded green-only mp4 thumbnail is green at the pixel level","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 33 | 34 | await page.goto('/admin/works/new') > 35 | await page.getByLabel('Title').fill(title) | ^ 36 | await page.getByLabel('Category').fill('video') 37 | await page.locator('.tiptap.ProseMirror').first().fill('Green-only pixel verification') 38 | at /work/tests/work-green-video-thumbnail.spec.ts:35:34"
"chromium-authenticated","tests/work-inline-create-flow.spec.ts","9","timedOut","31789","works video/admin media","editor title field not reachable","work-inline-create-flow.spec.ts › public works inline create saves in place and closes after a text-only create","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('button', { name: '새 작업 쓰기' }) 11 | 12 | await page.goto('/works') > 13 | await page.getByRole('button', { name: '새 작업 쓰기' }).click() | ^ 14 | await page.getByLabel('Title').fill(title) 15 | await page.getByLabel('Category').fill('inline') 16 | await page.locator('.tiptap.ProseMirror').first().fill('Public inline create body') at /work/tests/work-inline-create-flow.spec.ts:13:55"
"chromium-authenticated","tests/work-inline-create-flow.spec.ts","31","timedOut","31654","works video/admin media","editor title field not reachable","work-inline-create-flow.spec.ts › public works inline create with staged videos stays on /works and refreshes the list","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('button', { name: '새 작업 쓰기' }) 33 | 34 | await page.goto('/works') > 35 | await page.getByRole('button', { name: '새 작업 쓰기' }).click() | ^ 36 | await page.getByLabel('Title').fill(title) 37 | await page.getByLabel('Category').fill('video') 38 | await page.locator('.tiptap.ProseMirror').first().fill('Public inline create video body') at /work/tests/work-inline-create-flow.spec.ts:35:55"
"chromium-authenticated","tests/work-inline-create-flow.spec.ts","58","timedOut","32063","works video/admin media","editor title field not reachable","work-inline-create-flow.spec.ts › existing work video uploads persist thumbnails immediately without requiring Update Work","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 60 | 61 | await page.goto('/admin/works/new') > 62 | await page.getByLabel('Title').fill(title) | ^ 63 | await page.getByLabel('Category').fill('video') 64 | await page.locator('.tiptap.ProseMirror').first().fill('Thumbnail persistence body') 65 | at /work/tests/work-inline-create-flow.spec.ts:62:34"
"chromium-authenticated","tests/work-inline-redirects.spec.ts","9","timedOut","31690","works video/admin media","editor title field not reachable","work-inline-redirects.spec.ts › public works inline create returns to the first works page after save","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('button', { name: '새 작업 쓰기' }) 12 | 13 | await page.goto(`/works?page=2&pageSize=${expectedPageSize}`) > 14 | await page.getByRole('button', { name: '새 작업 쓰기' }).click() | ^ 15 | await page.getByLabel('Title').fill(title) 16 | await page.getByLabel('Category').fill('redirect') 17 | await page.locator('.tiptap.ProseMirror').first().fill('Redirect create body') at /work/tests/work-inline-redirects.spec.ts:14:55"
"chromium-authenticated","tests/work-inline-redirects.spec.ts","31","timedOut","31552","works video/admin media","32s timeout","work-inline-redirects.spec.ts › public work detail inline edit returns the user to the originating works page after save","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('button', { name: '작업 수정' }) 37 | await page.locator('a[href^=""/works/""]').first().click() 38 | > 39 | await page.getByRole('button', { name: '작업 수정' }).click() | ^ 40 | await page.locator('input#title').fill(updatedTitle) 41 | 42 | await Promise.all([ at /work/tests/work-inline-redirects.spec.ts:39:53"
"chromium-authenticated","tests/work-inline-redirects.spec.ts","53","timedOut","32164","works video/admin media","editor title field not reachable","work-inline-redirects.spec.ts › public work detail video-only edits enable Update Work without requiring body changes","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 55 | 56 | await page.goto('/admin/works/new') > 57 | await page.getByLabel('Title').fill(title) | ^ 58 | await page.getByLabel('Category').fill('video') 59 | await page.locator('.tiptap.ProseMirror').first().fill('video only refresh body') 60 | at /work/tests/work-inline-redirects.spec.ts:57:34"
"chromium-authenticated","tests/work-single-delete-ux.spec.ts","5","timedOut","32340","public content/layout expectation","editor title field not reachable","work-single-delete-ux.spec.ts › single work delete uses the in-app dialog and removes the row","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 7 | 8 | await page.goto('/admin/works/new') > 9 | await page.getByLabel('Title').fill(title) | ^ 10 | await page.getByLabel('Category').fill('qa') 11 | await page.locator('.tiptap.ProseMirror').first().fill('delete me') 12 | at /work/tests/work-single-delete-ux.spec.ts:9:34"
